game_id,hitter0_feature0,hitter0_feature1,hitter0_feature2,hitter0_feature3,hitter0_feature4,hitter1_feature0,hitter1_feature1,hitter1_feature2,hitter1_feature3,hitter1_feature4,hitter2_feature0,hitter2_feature1,hitter2_feature2,hitter2_feature3,hitter2_feature4,hitter3_feature0,hitter3_feature1,hitter3_feature2,hitter3_feature3,hitter3_feature4,hitter4_feature0,hitter4_feature1,hitter4_feature2,hitter4_feature3,hitter4_feature4,hitter5_feature0,hitter5_feature1,hitter5_feature2,hitter5_feature3,hitter5_feature4,hitter6_feature0,hitter6_feature1,hitter6_feature2,hitter6_feature3,hitter6_feature4,hitter7_feature0,hitter7_feature1,hitter7_feature2,hitter7_feature3,hitter7_feature4,hitter8_feature0,hitter8_feature1,hitter8_feature2,hitter8_feature3,hitter8_feature4,hitter9_feature0,hitter9_feature1,hitter9_feature2,hitter9_feature3,hitter9_feature4,hitter10_feature0,hitter10_feature1,hitter10_feature2,hitter10_feature3,hitter10_feature4,hitter11_feature0,hitter11_feature1,hitter11_feature2,hitter11_feature3,hitter11_feature4,hitter12_feature0,hitter12_feature1,hitter12_feature2,hitter12_feature3,hitter12_feature4,hitter13_feature0,hitter13_feature1,hitter13_feature2,hitter13_feature3,hitter13_feature4,hitter14_feature0,hitter14_feature1,hitter14_feature2,hitter14_feature3,hitter14_feature4,hitter15_feature0,hitter15_feature1,hitter15_feature2,hitter15_feature3,hitter15_feature4,hitter16_feature0,hitter16_feature1,hitter16_feature2,hitter16_feature3,hitter16_feature4,hitter17_feature0,hitter17_feature1,hitter17_feature2,hitter17_feature3,hitter17_feature4,hitter18_feature0,hitter18_feature1,hitter18_feature2,hitter18_feature3,hitter18_feature4,hitter19_feature0,hitter19_feature1,hitter19_feature2,hitter19_feature3,hitter19_feature4,hitter20_feature0,hitter20_feature1,hitter20_feature2,hitter20_feature3,hitter20_feature4,hitter21_feature0,hitter21_feature1,hitter21_feature2,hitter21_feature3,hitter21_feature4,hitter22_feature0,hitter22_feature1,hitter22_feature2,hitter22_feature3,hitter22_feature4,hitter23_feature0,hitter23_feature1,hitter23_feature2,hitter23_feature3,hitter23_feature4,hitter24_feature0,hitter24_feature1,hitter24_feature2,hitter24_feature3,hitter24_feature4,hitter25_feature0,hitter25_feature1,hitter25_feature2,hitter25_feature3,hitter25_feature4,pitcher0_feature0,pitcher0_feature1,pitcher0_feature2,pitcher0_feature3,pitcher0_feature4,pitcher0_feature5,pitcher0_feature6,pitcher1_feature0,pitcher1_feature1,pitcher1_feature2,pitcher1_feature3,pitcher1_feature4,pitcher1_feature5,pitcher1_feature6,pitcher2_feature0,pitcher2_feature1,pitcher2_feature2,pitcher2_feature3,pitcher2_feature4,pitcher2_feature5,pitcher2_feature6,pitcher3_feature0,pitcher3_feature1,pitcher3_feature2,pitcher3_feature3,pitcher3_feature4,pitcher3_feature5,pitcher3_feature6,pitcher4_feature0,pitcher4_feature1,pitcher4_feature2,pitcher4_feature3,pitcher4_feature4,pitcher4_feature5,pitcher4_feature6,pitcher5_feature0,pitcher5_feature1,pitcher5_feature2,pitcher5_feature3,pitcher5_feature4,pitcher5_feature5,pitcher5_feature6,pitcher6_feature0,pitcher6_feature1,pitcher6_feature2,pitcher6_feature3,pitcher6_feature4,pitcher6_feature5,pitcher6_feature6,pitcher7_feature0,pitcher7_feature1,pitcher7_feature2,pitcher7_feature3,pitcher7_feature4,pitcher7_feature5,pitcher7_feature6,pitcher8_feature0,pitcher8_feature1,pitcher8_feature2,pitcher8_feature3,pitcher8_feature4,pitcher8_feature5,pitcher8_feature6,pitcher9_feature0,pitcher9_feature1,pitcher9_feature2,pitcher9_feature3,pitcher9_feature4,pitcher9_feature5,pitcher9_feature6,pitcher10_feature0,pitcher10_feature1,pitcher10_feature2,pitcher10_feature3,pitcher10_feature4,pitcher10_feature5,pitcher10_feature6,pitcher11_feature0,pitcher11_feature1,pitcher11_feature2,pitcher11_feature3,pitcher11_feature4,pitcher11_feature5,pitcher11_feature6,pitcher12_feature0,pitcher12_feature1,pitcher12_feature2,pitcher12_feature3,pitcher12_feature4,pitcher12_feature5,pitcher12_feature6,outcome0,outcome1,outcome2,outcome3,outcome4,outcome5,outcome6,outcome7,outcome8,outcome9,outcome10,outcome11,outcome12,outcome13,outcome14,outcome15,outcome16,outcome17,outcome18,outcome19,outcome20,outcome21,outcome22,outcome23,outcome24,outcome25
/boxes/PHI/PHI201506210.shtml-A,240,62,68,1,0,986,231,164,0,1,84,12,20,1,0,909,226,163,1,0,622,117,179,1,0,895,217,142,0,1,635,159,102,0,1,199,36,36,1,0,20,4,6,0,1,58,4,24,1,0,7,2,1,1,0,25,5,9,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42.9,44,40,206,1,0,0,72.10000000000001,50,97,292,1,0,0,91.6,64,94,369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
/boxes/PHI/PHI201506210.shtml-H,910,258,79,0,1,260,53,55,0,0,198,47,33,1,0,897,181,261,0,1,536,114,93,0,1,620,140,147,0,1,0,0,0,1,0,112,26,15,0,0,0,0,0,1,0,0,0,0,1,0,148,30,43,1,0,372,81,68,0,0,0,0,0,0,1,224,52,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.99999999999994,163,156,788,1,0,0,97.29999999999997,108,71,419,1,0,0,87.30000000000001,105,67,405,1,0,0,8.5,6,9,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0,0
/boxes/SEA/SEA201506210.shtml-A,624,134,188,1,0,53,16,14,1,0,659,154,157,1,0,843,162,276,1,0,569,121,191,0,1,26,2,17,1,0,806,162,173,0,1,469,114,92,0,0,695,140,201,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.49999999999997,240,190,984,0,1,0,94.7,71,94,406,1,0,0,59.20000000000002,53,35,255,0,1,0,179.89999999999995,171,155,759,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.1,0.1,0.0,0.2,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
/boxes/SEA/SEA201506210.shtml-H,637,150,103,0,1,599,132,142,1,0,947,252,115,0,1,959,246,210,1,0,927,226,157,0,1,734,167,138,0,1,638,127,144,0,1,334,78,69,0,1,85,14,22,1,0,700,149,120,0,1,6,0,4,0,1,0,0,0,1,0,0,0,0,0,1,30,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,10,12,42,1,0,0,72.4,46,92,296,0,1,0,58.100000000000016,37,71,231,1,0,0,40.00000000000003,48,45,193,0,1,0,87.19999999999999,61,92,348,1,0,0,98.39999999999999,81,88,392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
/boxes/TOR/TOR201506210.shtml-A,645,169,118,1,0,272,77,68,0,0,289,70,66,0,1,425,118,78,1,0,151,43,28,0,0,798,140,262,0,1,530,126,106,0,1,109,23,41,1,0,715,175,133,1,0,440,89,103,0,1,279,60,51,0,1,5,0,2,1,0,0,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,16,5,58,1,0,0,15.2,18,9,67,1,0,0,66.50000000000001,83,52,310,0,1,0,60.60000000000002,63,57,267,1,0,0,89.4,72,81,389,0,1,0,38.30000000000001,24,39,171,1,0,0,73.00000000000001,66,101,326,0,1,0,12.2,9,9,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0.1875,0.0,0.0,0.0625,0.125,0.125,0.0,0.125,0.125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
/boxes/TOR/TOR201506210.shtml-H,834,223,98,0,0,1005,239,187,1,0,942,212,139,1,0,811,184,136,1,0,393,77,100,0,0,699,168,125,1,0,170,42,35,0,1,384,99,83,1,0,395,99,72,1,0,382,73,75,0,1,584,144,85,0,0,287,65,51,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,274.59999999999997,263,199,1182,1,0,0,86.49999999999999,84,65,357,1,0,0,90.2,71,95,384,1,0,0,16.9,14,23,79,1,0,0,69.60000000000001,69,74,320,0,1,0,91.69999999999996,58,108,379,1,0,0,102.19999999999999,71,97,398,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
/boxes/WAS/WAS201506210.shtml-A,820,234,120,1,0,824,215,197,1,0,932,242,159,1,0,224,58,36,1,0,183,45,38,1,0,1,0,0,1,0,0,0,0,1,0,668,138,165,0,1,367,100,82,1,0,350,73,89,1,0,220,59,32,1,0,308,58,78,1,0,760,169,121,1,0,62,3,24,1,0,52,5,21,1,0,821,197,138,0,0,563,121,111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.69999999999996,219,230,982,0,1,0,47.30000000000003,45,39,222,0,1,0,7.299999999999999,5,10,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125,0.125,0.0,0.0,0.125,0.0,0,0,0,0,0,0,0,0,0
/boxes/WAS/WAS201506210.shtml-H,888,246,85,0,1,178,38,35,0,1,792,202,95,1,0,674,173,159,0,1,0,0,0,0,1,0,0,0,0,1,111,28,14,0,1,585,125,168,0,0,295,61,79,0,0,933,210,263,1,0,222,46,75,1,0,73,4,34,1,0,192,38,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.2,168,141,795,1,0,1,158.5,169,109,670,1,0,0,78.1,63,96,347,0,1,0,33.5,25,41,149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
/boxes/ANA/ANA201506220.shtml-A,629,137,189,1,0,58,17,15,1,0,982,298,80,1,0,664,155,157,1,0,573,123,192,0,1,848,162,277,1,0,30,2,20,1,0,124,29,28,0,1,473,115,93,0,0,699,141,203,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.09999999999994,189,186,889,0,1,0,4.0,3,3,15,1,0,0,101.0,66,96,397,1,0,0,85.39999999999999,60,85,335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
/boxes/ANA/ANA201506220.shtml-H,287,68,39,1,0,818,201,160,0,1,1003,252,249,1,0,974,241,98,1,0,778,177,182,1,0,45,4,16,1,0,922,229,101,0,0,527,101,133,1,0,231,53,37,0,1,98,24,21,1,0,118,19,34,1,0,706,141,158,0,1,208,50,29,1,0,8,2,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.59999999999997,199,112,735,0,1,0,70.50000000000001,59,101,304,1,0,0,73.80000000000001,76,66,316,1,0,0,41.00000000000003,48,46,196,0,1,0,59.20000000000002,37,71,237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
/boxes/CHN/CHN201506220.shtml-A,751,196,143,1,0,325,62,92,0,1,499,151,81,1,0,948,239,155,0,1,950,254,159,1,0,349,88,93,1,0,598,138,105,0,1,215,50,37,1,0,421,65,69,1,0,645,132,152,0,0,111,17,35,0,1,150,36,40,1,0,2,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.8,94,87,412,0,1,0,221.79999999999995,238,198,994,0,1,0,69.49999999999996,62,49,304,0,1,0,89.89999999999999,55,105,362,1,0,0,91.19999999999999,79,87,372,1,0,0,46.600000000000016,50,34,217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
/boxes/CHN/CHN201506220.shtml-H,805,183,172,0,0,659,160,123,0,1,916,227,152,0,1,264,62,78,1,0,854,227,148,1,0,425,96,85,1,0,107,20,24,1,0,246,40,82,1,0,32,1,14,0,1,90,16,30,1,0,2,0,0,0,1,0,0,0,1,0,164,34,29,0,0,0,0,0,1,0,0,0,0,1,0,203,48,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,288.99999999999994,214,361,1121,0,1,0,16.399999999999995,12,21,75,0,1,0,35.900000000000006,29,52,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.2,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
/boxes/CLE/CLE201506220.shtml-A,496,112,131,0,1,1024,258,120,1,0,976,275,165,1,0,784,216,55,0,0,925,235,187,1,0,762,210,200,1,0,179,43,39,1,0,333,72,74,0,0,215,63,20,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.89999999999995,213,225,999,1,0,0,24.0,24,18,109,1,0,0,95.09999999999992,82,85,413,1,0,0,69.60000000000001,66,52,296,1,0,0,86.69999999999999,81,61,362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.0,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
/boxes/CLE/CLE201506220.shtml-H,867,212,140,0,1,27,6,6,0,0,936,267,74,0,1,323,67,70,1,0,614,153,78,0,1,932,171,169,0,0,522,121,64,1,0,837,170,225,0,1,36,8,5,1,0,224,43,66,1,0,5,1,3,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.200000000000003,26,14,118,0,1,0,63.00000000000003,58,54,284,0,1,0,58.90000000000002,44,38,239,1,0,0,75.3,80,70,339,1,0,0,68.89999999999999,58,68,284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
/boxes/MIN/MIN201506220.shtml-A,815,207,128,0,1,428,101,106,1,0,495,113,109,0,0,892,248,181,1,0,910,238,100,0,0,192,34,17,0,1,841,176,183,0,1,922,226,114,1,0,625,129,100,1,0,188,40,51,1,0,217,41,51,0,0,3,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.5,167,101,692,0,1,0,67.40000000000003,65,43,292,1,0,0,28.5,34,21,128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.18181818181818182,0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
/boxes/MIN/MIN201506220.shtml-H,27,3,9,1,0,1008,213,186,1,0,801,190,141,0,1,175,34,26,1,0,843,218,131,1,0,139,26,32,0,1,853,194,164,1,0,131,35,32,0,1,713,174,69,1,0,382,91,106,0,0,294,73,43,1,0,4,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,266.09999999999997,293,182,1185,0,1,0,145.49999999999997,167,71,650,1,0,0,3.0,5,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.13333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.0,0.26666666666666666,0.13333333333333333,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
/boxes/NYA/NYA201506220.shtml-A,915,261,79,0,1,265,54,56,0,0,203,50,34,1,0,901,182,262,0,1,540,115,94,0,1,908,198,116,0,1,152,31,44,1,0,623,141,149,0,1,226,53,58,0,1,376,81,68,0,0,14,4,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.39999999999995,141,146,627,1,0,0,117.39999999999998,127,105,526,0,1,0,0,0,0,0,1,0,0,35.80000000000002,27,43,156,0,1,0,9.1,8,6,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.1111111111111111,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.0,0.1111111111111111,0.1111111111111111,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
/boxes/NYA/NYA201506220.shtml-H,912,210,188,0,1,810,179,181,0,0,271,64,56,1,0,768,171,120,0,1,676,147,121,0,0,638,141,141,0,1,525,110,89,0,1,521,107,105,1,0,537,84,114,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.2,203,87,733,1,0,0,89.89999999999995,92,131,428,0,1,0,11.399999999999999,20,15,69,0,1,0,73.10000000000001,50,99,295,1,0,0,92.6,65,95,373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
/boxes/SEA/SEA201506220.shtml-A,878,229,110,1,0,766,175,103,0,1,666,150,108,0,0,826,210,142,0,1,843,215,117,1,0,892,206,175,0,1,619,159,109,1,0,799,183,102,1,0,371,89,65,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,325.5,235,335,1268,1,0,0,60.20000000000002,53,36,258,0,1,0,93.39999999999999,92,99,414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.2,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/boxes/SEA/SEA201506220.shtml-H,642,151,105,0,1,861,202,185,1,0,951,252,116,0,1,963,247,210,1,0,701,150,120,0,1,931,226,157,0,1,603,132,142,1,0,738,168,138,0,1,642,127,146,0,1,686,117,237,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3,19,17,81,1,0,0,93.9,72,85,389,1,0,0,102.0,52,142,392,1,0,0,79.19999999999999,46,106,311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
